MAZ,TAZ,SOI,HH_POP,Base_HH,Base_HU,Base_EMP,HU_SF,HU_MF,HU_OTH,Base_EDU,Base_FOO,Base_GOV,Base_IND,Base_MED,Base_OFC,Base_OTH,Base_RET,Base_AGR,Base_SCHL,Base_ELEM,Base_HS,Base_COLLEGE,PLANNED,GEO_AREA
16727,723,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Established
16728,1375,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Developing
16729,729,Fresno,21,6,7,4,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Established
16730,729,Fresno,85,26,29,38,21,8,0,1,0,0,34,3,0,0,0,0,0,0,0,0,1,Established
16731,1376,Fresno,16,9,9,29,9,0,0,0,7,0,0,0,0,14,8,0,0,0,0,0,1,Center
16732,1376,Fresno,42,23,23,1,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16733,724,Fresno,0,0,0,226,0,0,0,0,0,0,15,0,14,197,0,0,0,0,0,0,1,Center
16734,724,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Center
16735,731,Fresno,15,4,5,314,5,0,0,0,0,0,165,0,105,44,0,0,0,0,0,0,1,Established
16736,731,Fresno,0,0,0,260,0,0,0,0,0,0,253,0,7,0,0,0,0,0,0,0,1,Established
16737,1377,Fresno,23,13,13,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16738,1377,Fresno,25,14,14,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16739,1377,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16740,1377,Fresno,23,13,13,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16741,1377,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Center
16742,1378,Fresno,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16743,1378,Fresno,131,73,73,12,73,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,Center
16744,1378,Fresno,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,Center
16745,1378,Fresno,9,5,5,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Center
16746,1378,Fresno,92,50,50,1,9,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16747,1378,Fresno,14,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16748,1378,Fresno,0,0,0,121,0,0,0,0,0,0,85,0,0,0,0,36,0,0,0,0,1,Center
16749,1378,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16750,1378,Fresno,14,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16751,1378,Fresno,22,12,12,3,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Center
16752,1378,Fresno,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Center
16753,1378,Fresno,29,16,16,2,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Center
16754,733,Fresno,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,121,5,116,0,1,Established
16755,734,Fresno,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,Established
16756,881,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
16757,881,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
16758,1379,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16759,1379,Fresno,0,0,0,16,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,1,Center
16760,1379,Fresno,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,Center
16761,1379,Fresno,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Center
16762,882,Fresno,20,7,7,2,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
16763,882,Fresno,94,32,32,1,8,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
16764,882,Fresno,124,42,42,1,3,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
16765,882,Fresno,29,10,10,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
16766,882,Fresno,20,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
16767,882,Fresno,41,14,14,125,14,0,0,0,0,0,0,1,7,0,3,114,0,0,0,0,1,Established
16768,882,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
16769,882,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Established
16770,882,Fresno,50,17,17,2,13,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
16771,882,Fresno,82,28,28,6,12,16,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,Established
16772,882,Fresno,67,23,23,40,15,8,0,0,1,0,0,17,2,3,17,0,0,0,0,0,1,Established
16773,882,Fresno,88,30,30,9,23,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,Established
16774,634,Fresno,61,21,21,204,10,11,0,0,0,0,0,177,27,0,0,0,0,0,0,0,1,Center
16775,634,Fresno,67,23,23,1,11,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16776,634,Fresno,5,3,4,16,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,1,Center
16777,634,Fresno,5,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16778,634,Fresno,34,22,26,100,9,17,0,0,0,0,28,14,56,0,2,0,0,0,0,0,1,Center
16779,634,Fresno,77,47,57,55,4,53,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,Center
16780,635,Fresno,44,15,15,1,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16781,635,Fresno,66,41,49,17,15,34,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,Center
16782,635,Fresno,39,24,29,1,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16783,635,Fresno,76,26,26,18,13,13,0,0,0,0,0,7,11,0,0,0,0,0,0,0,1,Center
16784,636,Fresno,55,34,41,5,13,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,Center
16785,636,Fresno,130,58,61,2,22,39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Center
16786,636,Fresno,62,28,29,1,10,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16787,636,Fresno,57,35,42,4,3,39,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Center
16788,636,Fresno,102,35,35,1,23,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16789,636,Fresno,95,43,45,3,21,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Center
16790,636,Fresno,249,76,83,16,26,57,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,Center
16791,636,Fresno,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16792,636,Fresno,109,49,51,4,15,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Center
16793,636,Fresno,12,4,4,49,0,4,0,43,0,0,0,0,6,0,0,0,435,435,0,0,1,Center
16794,636,Fresno,64,22,22,1,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16795,636,Fresno,60,37,45,1,23,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16796,636,Fresno,229,78,78,7,17,61,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,Center
16797,636,Fresno,64,22,22,4,22,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,Center
16798,636,Fresno,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,Center
16799,638,Fresno,198,90,99,44,16,83,0,0,1,0,0,43,0,0,0,0,0,0,0,0,1,Center
16800,638,Fresno,275,122,128,11,32,96,0,0,0,0,0,4,0,7,0,0,0,0,0,0,1,Center
16801,638,Fresno,274,122,128,20,35,93,0,0,0,0,0,17,0,2,1,0,0,0,0,0,1,Center
16802,638,Fresno,0,0,0,24,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,1,Center
16803,638,Fresno,411,125,137,12,19,118,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,Center
16804,638,Fresno,18,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16805,638,Fresno,342,104,114,11,27,87,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,Center
16806,638,Fresno,110,50,55,4,26,29,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,Center
16807,640,Fresno,10,4,5,25,5,0,0,0,8,0,0,3,2,0,0,12,0,0,0,0,1,Center
16808,640,Fresno,8,4,4,52,0,4,0,0,10,0,20,21,1,0,0,0,0,0,0,0,1,Center
16809,640,Fresno,0,0,0,114,0,0,0,0,103,0,0,0,1,0,10,0,0,0,0,0,1,Center
16810,640,Fresno,4,2,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Center
16811,642,Fresno,100,45,50,6,10,40,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,Center
16812,642,Fresno,26,8,10,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16813,642,Fresno,80,24,30,23,6,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,Center
16814,642,Fresno,74,22,28,65,13,15,0,62,0,0,0,3,0,0,0,0,798,798,0,0,1,Center
16815,642,Fresno,21,6,8,23,8,0,0,0,13,0,0,8,0,0,2,0,0,0,0,0,1,Center
16816,642,Fresno,97,29,37,3,18,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Center
16817,642,Fresno,42,13,16,1,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
16818,642,Fresno,34,15,17,7,5,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,Center
16819,642,Fresno,86,39,43,3,10,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Center
16820,642,Fresno,42,13,16,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
16821,642,Fresno,80,36,40,1,27,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Center
